trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.5, 'e': 0.4771139155210344}",30,13,0.973809367442533,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
186,False,"{'a': 0.5, 'e': 0.47520927168614446}",20,0,34.67600313759444,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
187,False,"{'a': 0.5, 'e': 0.4733122312097393}",20,0,-83.49147377563304,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
188,False,"{'a': 0.5, 'e': 0.4714227637391309}",35,23,4.598764375683471,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
189,False,"{'a': 0.5, 'e': 0.46954083904279925}",25,0,-38.02636384359158,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
190,False,"{'a': 0.5, 'e': 0.46766642700990924}",35,12,27.864182194883618,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
191,False,"{'a': 0.5, 'e': 0.46579949764982825}",20,12,-61.46774543813181,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 1}",1
192,False,"{'a': 0.5, 'e': 0.4639400210916467}",25,0,-43.17628227677557,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
193,False,"{'a': 0.5, 'e': 0.4620879675837}",20,11,-1.1489862646953233,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
194,False,"{'a': 0.5, 'e': 0.46024330749309256}",30,13,-10.837855887630859,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 0}",1
195,False,"{'a': 0.5, 'e': 0.4584060113052235}",20,0,24.16328764896393,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
196,False,"{'a': 0.5, 'e': 0.4565760496233147}",35,9,-9.59602432369862,"{0: 21, 1: 2, 2: 3, 3: 0, 4: 0}",1
197,False,"{'a': 0.5, 'e': 0.45475339316794017}",20,0,-8.920563840861504,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
198,False,"{'a': 0.5, 'e': 0.4529380127765577}",25,16,-15.280856531225016,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
199,False,"{'a': 0.5, 'e': 0.45112987940304233}",30,2,-95.4405460974017,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 3}",1
200,False,"{'a': 0.5, 'e': 0.44932896411722156}",25,11,-8.545897711413122,"{0: 11, 1: 2, 2: 0, 3: 1, 4: 0}",1
201,False,"{'a': 0.5, 'e': 0.44753523810441237}",20,7,-48.1364908631938,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 1}",1
202,False,"{'a': 0.5, 'e': 0.4457486726649602}",30,11,0.8191988530940251,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
203,False,"{'a': 0.5, 'e': 0.44396923921378006}",35,14,-72.98554620313601,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 2}",1
204,False,"{'a': 0.5, 'e': 0.44219690927989863}",30,9,-26.582750022287737,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 1}",1
205,False,"{'a': 0.5, 'e': 0.44043165450599925}",20,11,-2.4778398719805184,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
206,False,"{'a': 0.5, 'e': 0.4386734466479678}",30,14,13.105929138167705,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.5, 'e': 0.43692225757444114}",25,6,-55.49799460129981,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 0}",1
208,False,"{'a': 0.5, 'e': 0.43517805926635666}",20,7,-18.823541115542184,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
209,False,"{'a': 0.5, 'e': 0.4334408238165043}",30,0,-19.131365157889192,"{0: 24, 1: 1, 2: 5, 3: 0, 4: 0}",0
210,False,"{'a': 0.5, 'e': 0.43171052342907973}",25,11,-11.753374442165754,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
211,False,"{'a': 0.5, 'e': 0.4299871304192398}",35,8,-68.04650727289213,"{0: 21, 1: 0, 2: 4, 3: 1, 4: 1}",1
212,False,"{'a': 0.5, 'e': 0.4282706172126597}",20,0,-88.6811279689285,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
213,False,"{'a': 0.5, 'e': 0.4265609563450914}",30,2,-102.70244569732954,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 3}",1
214,False,"{'a': 0.5, 'e': 0.42485812046192456}",20,0,13.440537076881636,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
215,False,"{'a': 0.5, 'e': 0.4231620823177488}",20,0,-27.440148535488504,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
216,False,"{'a': 0.5, 'e': 0.42147281477591764}",25,13,-1.9544902061785852,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
217,False,"{'a': 0.5, 'e': 0.41979029080811425}",20,7,-35.08422725942329,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
218,False,"{'a': 0.5, 'e': 0.41811448349391933}",25,8,-9.598716240348017,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
219,False,"{'a': 0.5, 'e': 0.41644536602038007}",20,13,5.582942084812272,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.5, 'e': 0.4147829116815814}",20,11,3.274467993758809,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
221,False,"{'a': 0.5, 'e': 0.4131270938782182}",25,8,-16.206308850052256,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
222,False,"{'a': 0.5, 'e': 0.41147788611717057}",20,5,-80.38178842877032,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 2}",1
223,False,"{'a': 0.5, 'e': 0.40983526201107895}",20,0,32.555329144630505,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
224,False,"{'a': 0.5, 'e': 0.4081991952779227}",30,3,1.6486540573037654,"{0: 23, 1: 1, 2: 3, 3: 0, 4: 0}",1
225,False,"{'a': 0.5, 'e': 0.4065696597405991}",20,8,-23.254496061892834,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
226,False,"{'a': 0.5, 'e': 0.4049466293265049}",25,16,1.0926032140062554,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
227,False,"{'a': 0.5, 'e': 0.40333007806711874}",25,3,5.4135340121820175,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
228,False,"{'a': 0.5, 'e': 0.401719980097586}",25,13,-13.376824067980952,"{0: 8, 1: 2, 2: 2, 3: 0, 4: 0}",1
229,False,"{'a': 0.5, 'e': 0.40011630965630496}",25,3,-12.576185819322925,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 0}",1
230,False,"{'a': 0.5, 'e': 0.39851904108451414}",20,4,-18.91763607023838,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
231,False,"{'a': 0.5, 'e': 0.39692814882588245}",20,10,-53.320007650327724,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 1}",1
232,False,"{'a': 0.5, 'e': 0.3953436074260998}",35,13,-89.24039067495303,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 2}",1
233,False,"{'a': 0.5, 'e': 0.39376539153247}",25,14,-4.925606765189915,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
234,False,"{'a': 0.5, 'e': 0.39219347589350495}",25,4,-125.5095834399182,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 3}",1
235,False,"{'a': 0.5, 'e': 0.3906278353585211}",25,10,-7.21639239990494,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
236,False,"{'a': 0.5, 'e': 0.3890684448772363}",20,14,-32.787283558395295,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
237,False,"{'a': 0.5, 'e': 0.3875152794993697}",20,0,-31.12112353039553,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
238,False,"{'a': 0.5, 'e': 0.3859683143742421}",25,14,-40.14501955933467,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
239,False,"{'a': 0.5, 'e': 0.3844275247503785}",30,15,8.46581343418556,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
240,False,"{'a': 0.5, 'e': 0.38289288597511206}",25,3,-0.21764143930766866,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
241,False,"{'a': 0.5, 'e': 0.38136437349418956}",25,0,10.689475374398288,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
242,False,"{'a': 0.5, 'e': 0.3798419628513787}",20,5,7.06642467974798,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
243,False,"{'a': 0.5, 'e': 0.3783256296880768}",20,13,-20.140635211577,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
244,False,"{'a': 0.5, 'e': 0.37681534974292086}",30,17,0.7090065586684395,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
245,False,"{'a': 0.5, 'e': 0.37531109885139957}",25,6,-18.508663399508695,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 0}",1
246,False,"{'a': 0.5, 'e': 0.3738128529454665}",20,14,-0.6273639807514904,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
247,False,"{'a': 0.5, 'e': 0.3723205880531552}",20,7,-67.99663087675727,"{0: 7, 1: 2, 2: 3, 3: 0, 4: 1}",1
248,False,"{'a': 0.5, 'e': 0.37083428029819565}",25,11,-81.0992825877196,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 2}",1
249,False,"{'a': 0.5, 'e': 0.369353905899632}",20,10,-24.857643549212614,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
250,False,"{'a': 0.5, 'e': 0.36787944117144233}",30,16,8.537640391129832,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
251,False,"{'a': 0.5, 'e': 0.3664108625221595}",25,15,12.918314530708129,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.5, 'e': 0.36494814645449375}",20,9,-4.4395302241214045,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
253,False,"{'a': 0.5, 'e': 0.3634912695649568}",20,3,25.6170478060858,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.5, 'e': 0.36204020854348745}",20,11,-27.183276066271137,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
255,False,"{'a': 0.5, 'e': 0.3605949401730783}",20,9,-50.01495399574657,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 1}",1
256,False,"{'a': 0.5, 'e': 0.3591554413294046}",20,9,-0.6138719063778828,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
257,False,"{'a': 0.5, 'e': 0.3577216889804542}",30,18,0.5455227950267512,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
258,False,"{'a': 0.5, 'e': 0.3562936601861588}",20,9,8.100909800289072,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
259,False,"{'a': 0.5, 'e': 0.3548713320980274}",20,2,1.6480568414642847,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
260,False,"{'a': 0.5, 'e': 0.35345468195878016}",20,12,2.1529380679846417,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
261,False,"{'a': 0.5, 'e': 0.3520436871019846}",20,11,6.321289107421092,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.5, 'e': 0.35063832495169295}",20,0,-40.518253651194726,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
263,False,"{'a': 0.5, 'e': 0.3492385730220808}",20,0,-122.42882345289053,"{0: 13, 1: 2, 2: 1, 3: 2, 4: 2}",0
264,False,"{'a': 0.5, 'e': 0.3478444089170874}",30,3,-20.10037449481908,"{0: 24, 1: 1, 2: 1, 3: 0, 4: 1}",1
265,False,"{'a': 0.5, 'e': 0.3464558103300574}",20,5,-4.040222192855181,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
266,False,"{'a': 0.5, 'e': 0.34507275504338375}",20,14,13.331797613602738,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.5, 'e': 0.34369522092815236}",25,11,-28.182163476811933,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
268,False,"{'a': 0.5, 'e': 0.34232318594378797}",25,10,-2.815189707253925,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
269,False,"{'a': 0.5, 'e': 0.34095662813770156}",25,20,10.562474970865669,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.5, 'e': 0.3395955256449391}",20,12,-9.35670465940727,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
271,False,"{'a': 0.5, 'e': 0.3382398566878317}",30,21,-11.831705772665789,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
272,False,"{'a': 0.5, 'e': 0.33688959957564707}",30,15,18.565209176815024,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
273,False,"{'a': 0.5, 'e': 0.3355447327042427}",25,14,13.433420041915024,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.5, 'e': 0.33420523455571977}",25,18,11.178526809882559,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.5, 'e': 0.33287108369807955}",20,0,-47.05836139199346,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",1
276,False,"{'a': 0.5, 'e': 0.3315422587848797}",30,16,24.637715567730915,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.5, 'e': 0.3302187385548933}",20,5,-49.88776954285508,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 1}",1
278,False,"{'a': 0.5, 'e': 0.3289005018317685}",20,16,8.882019254492036,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.5, 'e': 0.3275875275236895}",30,20,-26.014812456852987,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
280,False,"{'a': 0.5, 'e': 0.32627979462303947}",20,6,9.76551991933626,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
281,False,"{'a': 0.5, 'e': 0.324977282206064}",20,6,5.066961701438568,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
282,False,"{'a': 0.5, 'e': 0.3236799694325367}",20,5,-20.171594378624686,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
283,False,"{'a': 0.5, 'e': 0.3223878355454255}",25,3,23.92055358910329,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
284,False,"{'a': 0.5, 'e': 0.32110085987056064}",25,19,2.2602513270064404,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.5, 'e': 0.31981902181630384}",20,15,10.948009990248996,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.5, 'e': 0.31854230087321894}",25,8,-17.25679798099408,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
287,False,"{'a': 0.5, 'e': 0.3172706766137436}",25,7,-2.736935684349547,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
288,False,"{'a': 0.5, 'e': 0.31600412869186245}",25,0,-57.75614131052778,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
289,False,"{'a': 0.5, 'e': 0.3147426368427819}",25,7,-23.204972999667493,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
290,False,"{'a': 0.5, 'e': 0.3134861808826053}",25,15,-38.39988980825892,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
291,False,"{'a': 0.5, 'e': 0.31223474070801055}",20,0,-32.52596316838111,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
292,False,"{'a': 0.5, 'e': 0.3109882962959281}",20,16,6.638142003841882,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.5, 'e': 0.3097468277032208}",20,14,6.109841689729342,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.5, 'e': 0.3085103150663647}",20,0,2.335431844316875,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
295,False,"{'a': 0.5, 'e': 0.30727873860113125}",20,16,6.567276589699058,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.5, 'e': 0.3060520786022707}",20,0,31.015873660925543,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
297,False,"{'a': 0.5, 'e': 0.30483031544319683}",20,16,8.089729427775566,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.5, 'e': 0.30361342957567317}",20,0,-41.20448405032893,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
299,False,"{'a': 0.5, 'e': 0.3024014015294998}",25,15,-3.8130436721874146,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
300,False,"{'a': 0.5, 'e': 0.30119421191220214}",30,13,9.390417964584485,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
301,False,"{'a': 0.5, 'e': 0.2999918414087205}",20,0,27.515189321568158,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
302,False,"{'a': 0.5, 'e': 0.29879427078110127}",25,13,18.075434529705372,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.5, 'e': 0.29760148086818883}",20,10,17.134586524481016,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.5, 'e': 0.2964134525853191}",30,2,-40.13038648747425,"{0: 22, 1: 3, 2: 2, 3: 0, 4: 1}",1
305,False,"{'a': 0.5, 'e': 0.2952301669240142}",20,10,16.91911699387346,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.5, 'e': 0.29405160495167837}",30,20,7.4923598260826765,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
307,False,"{'a': 0.5, 'e': 0.2928777478112949}",20,10,16.80309524090832,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.5, 'e': 0.2917085767211244}",20,10,-5.051194762028188,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
309,False,"{'a': 0.5, 'e': 0.2905440729744046}",20,13,14.655163086384432,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.5, 'e': 0.2893842179390506}",25,20,10.275340694973483,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.5, 'e': 0.2882289930573573}",25,14,10.106270729294362,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.5, 'e': 0.28707837984570167}",30,8,20.877456052922618,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
313,False,"{'a': 0.5, 'e': 0.285932359894248}",20,13,12.425375294738021,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.5, 'e': 0.2847909148666525}",25,8,-20.789589767071462,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
315,False,"{'a': 0.5, 'e': 0.2836540264997704}",25,10,17.458060314813476,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.5, 'e': 0.2825216766033636}",20,8,5.304808615993885,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
317,False,"{'a': 0.5, 'e': 0.2813938470598095}",30,18,17.008309849377184,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.5, 'e': 0.28027051982381157}",20,0,-82.32738897667747,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
319,False,"{'a': 0.5, 'e': 0.27915167692210985}",25,11,-39.44289669130659,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
320,False,"{'a': 0.5, 'e': 0.27803730045319414}",25,14,-14.07207274546947,"{0: 6, 1: 5, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.5, 'e': 0.2769273725870171}",20,10,13.736010920142807,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.5, 'e': 0.27582187556470933}",20,9,18.68367939223976,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.5, 'e': 0.2747207916982947}",30,7,-75.45114296590293,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 2}",1
324,False,"{'a': 0.5, 'e': 0.27362410337040804}",25,10,15.881395951826917,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
325,False,"{'a': 0.5, 'e': 0.2725317930340126}",30,18,-15.280907741001535,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
326,False,"{'a': 0.5, 'e': 0.27144384321211973}",30,17,11.958825720628774,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
327,False,"{'a': 0.5, 'e': 0.270360236497509}",20,5,17.00801453532533,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
328,False,"{'a': 0.5, 'e': 0.26928095555244996}",20,10,-5.4846330881128935,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
329,False,"{'a': 0.5, 'e': 0.2682059831084244}",20,10,18.573026656421362,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.5, 'e': 0.26713530196585034}",20,4,-7.197793657560668,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
331,False,"{'a': 0.5, 'e': 0.26606889499380665}",30,15,3.8110990514941268,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
332,False,"{'a': 0.5, 'e': 0.2650067451297589}",30,4,18.191754738289006,"{0: 23, 1: 2, 2: 1, 3: 0, 4: 0}",1
333,False,"{'a': 0.5, 'e': 0.2639488353792868}",30,0,24.3927584276464,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
334,False,"{'a': 0.5, 'e': 0.26289514881581166}",20,7,19.458164498283796,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.5, 'e': 0.261845668580326}",20,16,7.592121297734321,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.5, 'e': 0.26080037788112365}",25,15,-3.386951420947911,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
337,False,"{'a': 0.5, 'e': 0.2597592599935311}",25,0,-17.53208774501699,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
338,False,"{'a': 0.5, 'e': 0.25872229825964005}",25,20,7.4133877071629914,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.5, 'e': 0.25768947608804055}",20,3,-15.470398532975882,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
340,False,"{'a': 0.5, 'e': 0.2566607769535559}",25,8,-3.386694000387547,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
341,False,"{'a': 0.5, 'e': 0.25563618439697783}",20,0,-39.20782248097282,"{0: 16, 1: 1, 2: 0, 3: 3, 4: 0}",1
342,False,"{'a': 0.5, 'e': 0.2546156820248037}",20,3,-1.0778898212919876,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
343,False,"{'a': 0.5, 'e': 0.25359925350897383}",25,0,-73.19671535769554,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
344,False,"{'a': 0.5, 'e': 0.2525868825866102}",30,0,-31.43360547099303,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
345,False,"{'a': 0.5, 'e': 0.25157855305975646}",20,3,17.31321986842351,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
346,False,"{'a': 0.5, 'e': 0.25057424879511875}",25,16,15.825097590402482,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.5, 'e': 0.24957395372380728}",30,17,22.27227622475676,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.5, 'e': 0.24857765184107966}",20,13,12.139154560658705,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.5, 'e': 0.2475853272060845}",20,14,10.403681135783835,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.5, 'e': 0.24659696394160643}",20,2,-24.840205562907073,"{0: 15, 1: 0, 2: 1, 3: 2, 4: 0}",1
351,False,"{'a': 0.5, 'e': 0.2456125462338122}",20,9,4.703421309232885,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
352,False,"{'a': 0.5, 'e': 0.2446320583319975}",35,15,24.94084708571659,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
353,False,"{'a': 0.5, 'e': 0.24365548454833486}",25,10,16.89543497194489,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
354,False,"{'a': 0.5, 'e': 0.24268280925762298}",30,19,-15.606113731226941,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
355,False,"{'a': 0.5, 'e': 0.24171401689703645}",20,0,16.823227582286098,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
356,False,"{'a': 0.5, 'e': 0.24074909196587688}",25,11,10.118211082811435,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
357,False,"{'a': 0.5, 'e': 0.2397880190253247}",25,3,-20.493853311053318,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
358,False,"{'a': 0.5, 'e': 0.23883078269819244}",30,17,20.022665785288908,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.5, 'e': 0.2378773676686784}",25,8,8.912612783908461,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
360,False,"{'a': 0.5, 'e': 0.23692775868212176}",20,12,3.5707113599276914,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
361,False,"{'a': 0.5, 'e': 0.23598194054475852}",25,19,11.031672711857421,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.5, 'e': 0.23503989812347828}",20,6,27.0708671676318,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.5, 'e': 0.2341016163455822}",20,0,-33.38712103117227,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
364,False,"{'a': 0.5, 'e': 0.2331670801985418}",20,8,20.226134008571705,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.5, 'e': 0.23223627472975883}",30,14,-12.562661089878851,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
366,False,"{'a': 0.5, 'e': 0.23130918504632592}",20,16,6.774676082664564,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.5, 'e': 0.23038579631478834}",25,15,-3.271071481518347,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
368,False,"{'a': 0.5, 'e': 0.22946609376090668}",25,11,7.246991055997531,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
